"STATUS","CONTAIN","DATE"
"ham","aku bales fb kamu tadi",2017-12-29 13:00:00
"ham","TRF 0327084946 87000",2017-12-29 11:09:00
"ham","TRF 0327084946 87000",2017-12-29 11:09:00
"ham","TOP XL 08382888813 50000",2017-12-29 10:14:00
"ham","YA",2017-12-28 23:07:00
"ham","ran besok mau ikut dari pagi?",2017-12-28 21:35:00
"ham","ok nanti masuk aja ya ke depan pintu nya ada nenek saya soalnya",2017-12-28 15:07:00
"ham","TRF 8277085722688068 309000",2017-12-28 10:59:00
"ham","ku ke sana aja",2017-12-27 14:00:00
"ham","em here nih",2017-12-27 13:55:00
"ham","sowrree just got a gojek otw now",2017-12-27 13:35:00
"ham","wait ya aku blm solat",2017-12-27 12:49:00
"ham","maaaasuuuuukkkkk",2017-12-27 12:48:00
"ham","mau main ke rumah?",2017-12-27 12:39:00
"ham","bad habbit aja haha, ini kamu jd nya msh di kampus ran?",2017-12-27 12:33:00
"ham","bisa jadi sih hahaha hix",2017-12-27 12:22:00
"ham","belum masuk tapi ran hahaha",2017-12-27 12:18:00
"ham","beres jam berapa emang ran?",2017-12-27 12:16:00
"ham","belum masuk nih wangnya haha, nanti deh paling habis zuhur, kamu mau pergi juga?",2017-12-27 10:53:00
"ham","SAL",2017-12-27 10:52:00
"ham","rumah sasa",2017-12-26 21:00:00
"ham","come2",2017-12-26 20:59:00
"ham","boleh masih main sih",2017-12-26 20:38:00
"ham","wah gercep haha aku udh sampe nih, tar ya ngantri turun",2017-12-26 13:48:00
"ham","bro ini jdnya kamu hendak menjemput?",2017-12-26 13:46:00
"ham","yuk, dah gitu main ajaa",2017-12-26 12:10:00
"ham","otw bro, mau main? aku jam 2 nyampe stasiun nih",2017-12-26 10:33:00
"ham","XD4",2017-12-26 09:05:00
"spam","UNREG Internet 2GB Rp45rb-30hr",2017-12-26 08:21:00
"ham","jam 11 deh kayaknya msh makan nih",2017-12-25 21:48:00
"ham","mba war aku pulang jam 10an ya nanti",2017-12-25 21:17:00
"ham","usage",2017-12-25 12:20:00
"ham","SAL",2017-12-22 13:38:00
"ham","kepencet kayaknya ran hahaha tidur ah dah yah",2017-12-21 23:25:00
"ham","usage",2017-12-21 17:34:00
"ham","TOP GOPAY CUSTOMER 085722688068 100000 ",2017-12-18 09:02:00
"ham","tower A mas, di taro di lobby aja ya",2017-12-17 09:54:00
"ham","TRF ANTARBANK 0140479086356 93000 ##",2017-12-15 07:44:00
"ham","TRF 0271528021 37000",2017-12-15 07:41:00
"ham","ok pak nanti masuk ke lobi tower A aja ya",2017-12-14 08:57:00
"ham","sebentar ya pak 5 menit",2017-12-13 21:12:00
"ham","TRF ANTARBANK 0142331654681 425000 ##",2017-12-13 13:59:00
"ham","ok pak",2017-12-13 08:59:00
"ham","I'll call you later.",2017-12-12 21:30:00
"ham","pak saya di apartemen aspen, nanti masuk ke lobi tower A saja ya",2017-12-12 09:02:00
"ham","TRF ANTARBANK 0142331654681 583400 ##",2017-12-11 19:53:00
"ham","oke, saya di aspen apartemen tower A, nanti masuk aja ke lobi ya",2017-12-11 09:00:00
"ham","REGDEV=477795b6c5bc91e6c916 ebd3b5409f62bc027731 Send SMS for Go Mobile device registration",2017-12-11 08:58:00
"ham","TOP GOPAY CUSTOMER 085722688068 50000 ",2017-12-11 08:53:00
"ham","ran kita lari pagi saja besok yuk sama sasa juga ru blm diajak sih",2017-12-09 18:25:00
"ham","TRF 8848000008197527 89995",2017-12-09 14:06:00
"ham","YA",2017-12-09 13:36:00
"ham","bro gi apa bro",2017-12-09 13:17:00
"ham","TOP GOPAY CUSTOMER 085722688068 100000 ",2017-12-09 10:07:00
"ham","usage",2017-12-08 09:53:00
"ham","tunggu sebentar ya pak saya turun dulu",2017-12-08 09:05:00
"ham","TOP 085722688068 50000",2017-12-07 22:00:00
"ham","pak saya di apartemen aspen ya nanti masuk aja ke lobi tower A",2017-12-07 09:08:00
"ham","ok pak saya di pintu keluar ariobimo ya",2017-12-06 20:24:00
"ham","oo oke dok, cek darah untuk ginjalnya bakal dilakukan nggak ya jadinya?",2017-12-06 14:35:00
"ham","pagi pak, saya posisi di tower A, nanti masuk ke lobi saja ya",2017-12-06 08:51:00
"ham","SAL",2017-12-04 21:15:00
"ham","TRF BERITA 7878078003 75745 #Zakat november#",2017-12-03 13:23:00
"ham","TOP GOPAY CUSTOMER 085722688068 200000 ",2017-12-02 10:30:00
"ham","TRF 0305953425 50000",2017-11-30 12:32:00
"ham","SAL",2017-11-30 10:47:00
"ham","aspen residence apartment, tower A",2017-11-29 08:55:00
"ham","pak saya di tower A apartemen aspen residence, nanti masuk ke loby nya aja ya",2017-11-29 08:53:00
"ham","SAL",2017-11-28 21:08:00
"ham","di aspen residence tower A ya pak, di lobinya aja",2017-11-28 09:08:00
"ham","usage",2017-11-27 19:42:00
"ham","ok",2017-11-27 19:41:00
"ham","oemzi 😱😱😱",2017-11-27 10:00:00
"ham","YA",2017-11-27 09:59:00
"ham","vis, nanti kalau ditanyain mul tolong bilangin aku telat ya, sudah di mampang kok ini",2017-11-27 09:58:00
"ham","Ok",2017-11-27 09:56:00
"ham","Ok",2017-11-27 09:55:00
"ham","sudaaaah thanks alot raan",2017-11-27 09:53:00
"ham","aku td mikirnya kalau kamu punya mobile banking atau go pulsa aja sih, kalau repor ga usah raann",2017-11-27 09:45:00
"ham","#barunanya",2017-11-27 09:43:00
"ham","eh kamu lg kuliah nggak ran?",2017-11-27 09:43:00
"ham","usage",2017-11-27 09:34:00
"ham","pak, saya di aspen residence tower A, nanti masuk aja ke lobinya ya",2017-11-22 10:19:00
"ham","pak saya di apartemen aspen residence, nanti masuk aja ya ke 😘😘",2017-11-21 08:54:00
"ham","saya di aspen residence apartemen nanti masuk ke lobi tower A aja ya",2017-11-20 08:46:00
"ham","usage",2017-11-19 22:41:00
"ham","usage",2017-11-16 08:45:00
"spam","R1",2017-11-15 11:38:00
"ham","usage",2017-11-14 19:50:00
"ham","pak nanti di misscall saja ya nanti saya turun",2017-11-14 12:46:00
"ham","oke, saya di halte duren tiga ya pak yg ke arah mampang",2017-11-13 09:42:00
"ham","eh i think one of the paket masuk nih kak, nanti kukabarin kalau aku gabisa mesen",2017-11-01 10:03:00
"ham","usage",2017-11-01 10:03:00
"ham","i said later tho.. just making sure",2017-11-01 10:02:00
"ham","pak nama kompleks nya apa tadi di peta yg bapak tunjukin?",2017-11-01 09:55:00
"ham","hmm oke, btw mesennya nanti ya, aku blm sampe",2017-11-01 09:54:00
"ham","jalan gunung sahari raya no 7?",2017-11-01 09:52:00
"ham","aku isi paket internet via gojek ga masuk2, terus akhirnya aku isi pulsa, terus pesen paket internet, padahal pulsanya udh nambah tapi bilangnya pulsa tidak mencukupi. ini go pay ku udah kesedot gitu dua paket ga masuk2",2017-11-01 09:46:00
"ham","kak this freakin indosat is driving me nuts. Could you help me order gojek later from halte busway jakarta kota to 'complex gunung sahari niaga'?",2017-11-01 09:41:00
"ham","usage",2017-11-01 09:29:00
"ham","usage",2017-11-01 09:28:00
"ham","usahe",2017-11-01 09:28:00
"ham","usage",2017-11-01 09:21:00
"ham","oo oke 😘",2017-11-01 09:18:00
"ham","mau ngisi gojek sih, kalau tf cimb aja gmn?",2017-11-01 09:10:00
"ham","ok, dandan dulu bntar",2017-11-01 08:44:00
"ham","bu aku ga ada pegangan duit heu",2017-11-01 08:44:00
"ham","pak aku di toilet ya",2017-11-01 08:42:00
"ham","emg pulangnya naik apa? ini aku di fitness",2017-10-31 17:23:00
"ham","nunggunya di mana?",2017-10-31 17:16:00
"ham","bu aku udh di tower nih solat dulu yah",2017-10-31 17:04:00
"ham","bu aku udh di tower nih solat dulu yah",2017-10-31 17:04:00
"ham","okey got it",2017-10-31 16:47:00
"ham","platnya?",2017-10-31 16:44:00
"ham","kok nomornya tidak terdaftar",2017-10-31 16:43:00
"ham","u cannot find the spbu kak? disini banyak gojek nongkrong gitu soalnya siapa tau mereka males muter",2017-10-31 16:41:00
"ham","iya ku juga ditutup",2017-10-31 16:38:00
"ham","okay",2017-10-31 16:32:00
"ham","kak hahaha aku ternyata ga bawa duit juga, kamu mau pesenin gojek ga? dari spbu pertamina jalan hr rasuna said. coba cari ariobimo sentral, terus dua bangunan dr situ ada spbu. ke kantor ibu gojeknya, how2?",2017-10-31 16:29:00
"ham","cukup thankies",2017-10-31 16:25:00
"ham","asap yah emergensi nih",2017-10-31 16:23:00
"ham","kak can u buy me pulsa? ill ganti later",2017-10-31 16:22:00
"ham","Malam pak, ini yang pesan gojek, saya di dalam ruang tunggu nya cititrans ya pak",2017-10-29 22:49:00
"ham","ini di jorr",2017-10-29 22:21:00
"ham","nomor 2",2017-10-29 21:07:00
"ham","padet, tadi keluar bandungnya yang lama sih, ini km 40 baru mulai macet",2017-10-29 21:05:00
"ham","hahahaha sebal
yaaa, yang semangat ya cepat2 lulusnya",2017-10-29 18:45:00
"ham","kak, bilangin ibu ini aku berangkat dari bandung. Belum beli nomor baru jd ga pake kuota.",2017-10-29 18:28:00
"ham","Win, aku tadi kok ga bilang thank you yah 😅 makasih yaaa, jangan sedih2 dong mukanya",2017-10-29 18:20:00
"ham","makanannya udh dateng?",2017-10-29 11:23:00
"ham","110 ada?",2017-10-29 10:44:00
"ham","mba war di rumah ada uang nggak? aku mau pesen makanan kucing tapi gopaynya lagi habis. Kalau ada mau pinjem dulu, nanti diganti sama ibu.",2017-10-29 10:28:00
"ham","lapar..",2017-10-28 10:34:00
"ham","nims ini aku berpulsa tapi paketnya gajelas nanti kalau otw tell2 yah",2017-10-28 09:50:00
"ham","gopay",2017-10-20 12:41:00
"ham","Combo 2 pakai kentang pak, satunya ayamnya campur atomic dan ozaki. Satunya lagi campur hickory dan blackpepper.",2017-10-20 12:33:00
"ham","ada saldo gopay ga kak? can i borrow 25k for phone credit? imma transfer to your account later",2017-10-18 14:44:00
"ham","my headphoneeee noooooo",2017-10-18 14:36:00
"ham","Win jangan browsing aja, nanti mamah pukul pakai sendal",2017-10-16 22:25:00
"ham","hahaha gapunya kuotaa, terus di rumah aku jg m3 gaada sinyalnya haha nanti aku kabarin yaa kalau sudah stabil internetnya",2017-10-09 21:55:00
"ham","ih aku ngetik aja tidak benar",2017-10-09 21:53:00
"ham","win internet akj xeh nih kayaknya",2017-10-09 21:53:00
"ham","mba war, nanti jam 9 kalau belum bangun bangunin aku yah",2017-10-07 05:06:00
"ham","OKEEE",2017-10-02 16:43:00
"ham","oya okhay",2017-09-25 09:34:00
"ham","di depan metro mini banget ya",2017-09-24 22:58:00
"ham","iyah",2017-09-24 22:07:00
"ham","ber berapa? berdua, ini udh jalan ya",2017-09-24 22:06:00
"ham","ini udah tapi belum jalan",2017-09-24 22:03:00
"ham","lagi nunggu damri, kayaknya dapetnya jam 10",2017-09-24 21:57:00
"ham","udh sampe td jam 2 udh sama temen",2017-09-24 15:18:00
"ham","bel, jadi nunggu di mana?",2017-09-24 12:56:00
"ham","Aku udah dapet travel jam 10 ya",2017-09-24 10:09:00
"ham","nek ini baru mau pulang ya",2017-09-23 21:38:00
"ham","iya rann",2017-09-23 15:53:00
"ham","YA",2017-09-23 15:53:00
"ham","ran ini aku otw ujung berung ya bisi 15 menit lg mau caw",2017-09-23 15:20:00
"ham","aku udh di mcd ya",2017-09-18 13:35:00
"ham","iya win ini ke mcd",2017-09-18 13:18:00
"ham","usage",2017-09-17 10:01:00
"ham","oke",2017-09-07 18:14:00
"ham","yang depan kementrian perhubungan",2017-09-07 18:14:00
"ham","saya di pintu keluar stasiun gambir yang di dekat halte busway",2017-09-07 18:13:00
"ham","hahaha raan, kenalan lahh. kamu sama siapa btw?",2017-09-07 14:16:00
"ham","ran kamu gamau masuk duluan? aku sudah ditolak 3 driver nih",2017-09-03 16:15:00
"ham","aku caw sekarang juga nih ya",2017-09-03 15:58:00
"ham","udh sampe ran? baru mau berangkat hehe",2017-09-03 15:53:00
"ham","mba war ini aku pergi lagi ya nanti pulangnya ke apartemen",2017-08-26 15:50:00
"ham","iya oke Pak, saya nunggu di deket halte busway gambir 1 ya",2017-08-22 18:17:00
"ham","48",2017-08-17 15:23:00
"ham","TOP TAPCASH 082240984460 50000 ",2017-08-17 15:23:00
"ham","TOP TAPCASH 082240984460 20000 ",2017-08-17 13:11:00
"ham","mba war aku gajadi yah kirim kameranya, kemahalan",2017-08-14 09:54:00
"ham","makasih zaaak",2017-08-07 18:52:00
"ham","oiya ya? haha aku aja lupa
0378088918 an Tiara Dwiputri",2017-08-07 18:52:00
"ham","Nanti di sms aja ya Pak jadinya gimana, apa harus saya cancel atau ngga",2017-08-07 16:01:00
"ham","mba war, jam tangan aku yg warna ungu ada di cibubur ga?",2017-08-04 17:05:00
"ham","TRF 0268977286 253500",2017-08-04 14:43:00
"ham","ooke",2017-08-03 10:36:00
"ham","mba war di rumah ada paket buat aku?",2017-08-03 10:35:00
"ham","bammmy kamu di manaaa",2017-07-31 11:01:00
"ham","H&M",2017-07-24 17:37:00
"ham","baru mau berangkat, knp ran?",2017-07-24 16:48:00
"ham","Ok, makasih Pak",2017-07-23 11:28:00
"ham","Pak ordernya bisa dipesankan?",2017-07-23 11:21:00
"ham","pak saya di pintu depan balubur pakai jaket hitam",2017-07-21 08:56:00
"ham","plat nomornya berapa ya Pak?",2017-07-21 06:58:00
"ham","oke di sd cisitu ya saya pakai jaket hitam",2017-07-21 06:54:00
"ham","Pak dijemputnya sesuai peta ya",2017-07-21 06:54:00
"ham","hahaha bntar2 blm pake kerudung",2017-07-19 16:43:00
"ham","usage",2017-07-19 02:20:00
"ham","TRF 8848000008121000 120000",2017-07-18 20:55:00
"ham","di west mall yg lobi arjuna pak",2017-07-18 19:16:00
"ham","Aspen residence apartment tower A pak, nanti masuk ke loby nya aja dari sebelah mall one bell park yg ada pos nya",2017-07-18 13:45:00
"ham","usage",2017-07-17 22:53:00
"ham","SAL",2017-07-15 07:03:00
"ham","ok trims",2017-07-13 15:00:00
"ham","iya pak sesuai aja",2017-07-13 14:06:00
"ham","usage",2017-07-13 12:48:00
"ham","TRF 0268977286 250000",2017-07-10 16:33:00
"ham","Saya di sangkuriang ya Pak, sesuai sama peta aja",2017-07-10 16:23:00
"ham","okey, nanti kuganti ya, makasih mba",2017-07-07 15:57:00
"ham","oiya barusan aku pesen pasir sama makanan kucing yah tp belum dibayar, uangnya ada di ruang makan di rak atas microvawe yang paling pojok, di dalem tempat putih yang ada tutupnya. Tapi kayaknya buat ngasih tip yang nganter nya ga cukup, harganya 200 aku ninggalinnya 200, mba eni ada 20rb an ga ya? boleh dipinjem dulu buat ngasih tip orangnya?",2017-07-07 15:55:00
"ham","Mba eni ada di rumah jam berapa ya? aku mau pesen pasir sama makanan kucing nih, biar ada yang nerima di rumah
-Tiara",2017-07-07 15:42:00
"ham","Pak, saya di kanawa coffee ya",2017-07-05 21:30:00
"ham","ok",2017-07-04 07:27:00
"ham","TOP INDOSATFREEDOM M 085722688068",2017-07-03 22:22:00
"ham","usage",2017-06-29 14:16:00
"ham","itu belinya di jambore petshop Pak, yang deket toko burung, belinya yang makanan satu kiloan, harganya 30rb satunya. Bentuknya yang bentuk ikan, nanti ditanya ke yg jaga toko aja Pak, harusnya tau. belinya 3 bungkus ya",2017-06-24 17:38:00
"ham","itu belinya di jambore petshop Pak, yang deket toko burung, belinya yang makanan satu kiloan, harganya 30rb satunya. Bentuknya yang bentuk ikan, nanti ditanya ke yg jaga toko aja Pak, harusnya tau. belinya 3 bungkus ya",2017-06-24 17:38:00
"ham","TOP GOPAY CUSTOMER 085722688068 200000 ",2017-06-24 16:42:00
"ham","Ooke2, makasih ya, Burhan.",2017-06-20 10:17:00
"ham","Halo, ini dengan Burhan? aku Tiara STI'12 mau tanya tentang donor taufiq nih",2017-06-20 09:45:00
"ham","randy dimana? boleh mau ambil kunci",2017-06-17 17:51:00
"ham","ruchi malu ada temen emaknya wkwk",2017-06-17 17:40:00
"ham","eh ran kita nungguin deket mobil aja ya",2017-06-17 17:37:00
"ham","ran kita di ampera yang depan mobil kamu",2017-06-17 17:33:00
"ham","yaudah saya cancel aja ya..
lain kali dikabarin langsung aja  mas kalau uangnya kurang",2017-06-16 12:39:00
"ham","Pak, bisa diorder kan ya?",2017-06-16 12:32:00
"ham","saya di bukit permai ya, Pak",2017-06-16 07:36:00
"ham","oke",2017-06-15 18:34:00
"ham","ok sebentar ya Pak, saya lg turun",2017-06-15 08:09:00
"ham","pak, saya di aspen residence tower A ya, di lobinya aja nanti masuk",2017-06-15 08:02:00
"ham"," aku lupa bilaang maaf yach ehehehe, biasanya bilang bapak tp tadi bapak ga ke cibubur jdnya lupa",2017-06-14 23:00:00
"ham","usage",2017-06-14 19:09:00
"ham","pak, di pintu belakang wisma millenia ya saya pakai baju panjang hitam, sebentar lagi turun",2017-06-14 18:22:00
"ham","TOP 081221000727 100000",2017-06-13 14:25:00
"ham","OK",2017-06-13 07:55:00
"ham","ok",2017-06-12 19:20:00
"ham","ok mas, makasiih",2017-06-12 14:55:00
"ham","saya sudah di tempat sesuai petanya ya Pak, di pertigaan tebet timur 8",2017-06-12 08:59:00
"ham","ok sebentar ya pak",2017-06-12 07:55:00
"ham","usage",2017-06-09 18:06:00
"ham","saya di aspen residence tower A ya, nanti masuk ke loby nya aja",2017-06-09 08:07:00
"ham","sebentar ya pak saya keluar",2017-06-08 17:38:00
"ham","Mba war aku lupa nyiapin baju buat besok, hari ini ke apartemen soalnya he he

bawain baju yang kemarin aku pake aja deh yang baju hitam, celana ijo, kerudungnya di atas lemari depan kamar mandi warna ijo juga",2017-06-08 09:21:00
"ham","pak, saya di bukit permai ya",2017-06-08 07:52:00
"ham","pak kalau bingung pin saya sesuai sama lokasinya kok di peta",2017-06-07 09:46:00
"ham","mba war aku pergi ya pake mobil",2017-06-07 08:41:00
"ham","saya baru keluar stasiun pocin lg jalan ke arah happy juice ya",2017-06-05 19:41:00
"ham","nanti masuk ke lobi aja",2017-06-05 07:58:00
"ham","pak saya di apartemen residence tower A ya.. yang di sebelah one bell park",2017-06-05 07:58:00
"ham","usage",2017-06-05 07:38:00
"ham","TRF 327813450 50000",2017-06-03 20:17:00
"ham","88",2017-06-03 20:16:00
"ham","TRF 327813450 50000",2017-06-03 19:39:00
"ham","Yo",2017-05-31 19:58:00
"ham","kalau sudah di depan rumah tunggu sebentar ya Pak nanti saya keluar",2017-05-26 07:37:00
"ham","mba war aku pulangnya malem ya",2017-05-23 19:07:00
"ham","iya pak, saja jg ke toilet dulu ya sebentar",2017-05-23 07:45:00
"ham","pak, saya di happy juice jl margonda ya, yg dkt belokan ke st. pondok cina",2017-05-22 19:36:00
"ham","usage",2017-05-22 13:42:00
"ham","Pak, saya di aspen residence loby tower A ya",2017-05-22 07:50:00
"ham","sudah sampai ya Pak? saya sedang turun sebentar",2017-05-19 17:46:00
"ham","pak di wisma milenia gerbang belakang ya",2017-05-19 17:39:00
"ham","pak saya di bukit permai ya",2017-05-18 07:44:00
"ham","pak di depan forbodden itu dimana ya? ini td saya muter ke belakang jalan yg ditutup sekarang lagi di pertigaan yg ada tukang combronya, di sini  aja bisa pak?",2017-05-17 08:43:00
"ham","eh iya, aku habis makan2 sama temen nanti pulang kok ke cibubur, kalau mau di kunci aja nanti aku telpon",2017-05-16 22:02:00
"ham","pak saya tunggu di pintu belakang wisma millenia ya, saya pakai baju pink",2017-05-16 18:33:00
"ham","pak saya baru keluar stasiun cawang, nanti saya ke tukang combro ya",2017-05-16 08:52:00
"ham","pak masih jauh ya? saya cancel gapapa ya pak? saya buru2 soalnya",2017-05-16 07:36:00
"ham","Saya di happy juice jl. margonda Pak, tadi saya gabisa masang pinnya di luar yang ditentukan sama aplikasinya jadi td saya cepet2 telepon, bapak bisa kesini atau perlu saya cancel?",2017-05-15 19:34:00
"ham","oogitu, okedeh nanti saya lihat sikon lagi hari Selasa ya, Dok. Thank you",2017-05-14 09:02:00
"ham","Assalamualaikum, Dr. Indah, ini saya Tiara, yang rumahnya di Bukit Permai, mau tanya kalau hari Minggu dokter ada praktek nggak ya?",2017-05-14 08:56:00
"ham","pak saya di apartemen aspen residence sebelah one bell park, nanti di loby tower A ya",2017-05-12 08:05:00
"ham","okee",2017-05-11 15:04:00
"ham","pak, saya di kwitang, jalan kramat ii dkt mesjid",2017-05-11 15:02:00
"ham","Maaf mas salah kirim itu bukan nomor saya",2017-05-10 18:54:00
"ham","Pak, saya di wisma milenia ya, dijemput di jalan belakangnya saja ya",2017-05-10 17:46:00
"ham","Pak, saya ada di wisma millenia, nanti kalau sudah di bawah di misscall saja, nanti saya turun",2017-05-10 11:29:00
"ham","Alamat lengkap:
Ruko Garden Shopping Arcade No. 8EK Lantai 2 bagian Service Center, Podomoro City - Central Park, Jl. Letjen S. Parman Kav. 28. Grogol - Petamburan, Jakarta Barat 11470",2017-05-10 11:28:00
"ham","sudah di depan ya pak? sebentar saya keluar",2017-05-10 07:46:00
"ham","pak sudah di mana? saya sedikit buru2",2017-05-09 07:49:00
"ham","sebentar ya pak, lg ada bos saya, barangnya bisa diambil? nanti saya telpon lg kalau sudah bisa",2017-05-05 16:29:00
"ham","ya saya tunggu deh",2017-05-05 07:38:00
"ham","saya di bukit permai cibubur blok B6/2, bapak masih jauh ya?",2017-05-05 07:36:00
"ham","pak nanti saya ke arah pombensin ya, nanti ketemu di mana?",2017-04-29 17:07:00
"ham","TOP GOPAY CUSTOMER 08215800276 40000",2017-04-29 14:50:00
"ham","Pak, saya jadi ya pesenannya. Tolong martabak manisnya dipisah, yang pakai keju 1/2 nya aja. Jadi setengahnya coklat kacang keju, setengahnya coklat kacang aja",2017-04-28 17:27:00
"ham","Pak, saya jadi ya pesenannya. Tolong martabak manisnya dipisah, yang pakai keju 1/2 nya aja. Jadi setengahnya coklat kacang keju, setengahnya coklat kacang aja",2017-04-28 17:11:00
"ham","TOP GOPAY CUSTOMER 085722688068 300000 ",2017-04-28 17:01:00
"ham","sebentar ya Pak saya keluar sebentar lagi",2017-04-28 08:43:00
"ham","eh sori pak ga sesuai sama petanya ternyata. saya di jalam margondanya",2017-04-27 19:27:00
